MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,PelletsToSwitch,Prob_left,Prob_right,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
7/22/2025 21:32:52,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:32:52,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:32:54,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:32:54,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:32:59,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:01,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:03,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,97,75,88,8,,,
7/22/2025 21:33:04,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,97,75,88,8,,,
7/22/2025 21:33:06,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,97,75,88,8,,,
7/22/2025 21:33:13,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:13,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:13,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:15,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:16,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:18,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,97,75,88,8,,,0.0
7/22/2025 21:33:25,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,97,75,88,8,,,
7/22/2025 21:33:27,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,97,75,88,8,,,
7/22/2025 21:33:43,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,98,75,88,8,,,0.33
7/22/2025 21:34:02,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,98,76,88,8,,,0.45
7/22/2025 21:34:05,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,98,76,89,8,2.50,106.0,
7/22/2025 21:34:25,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,98,77,89,9,,,0.19
7/22/2025 21:34:28,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,98,77,90,9,1.61,23.0,
7/22/2025 21:35:00,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,99,77,90,10,,,0.24
7/22/2025 21:35:02,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,99,77,90,10,,,0.0
7/22/2025 21:35:02,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,99,77,90,10,,,0.0
7/22/2025 21:35:03,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,99,77,90,10,,,0.0
7/22/2025 21:35:05,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,99,77,90,10,,,0.0
7/22/2025 21:36:52,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,100,77,90,10,,,0.03
7/22/2025 21:36:54,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:02,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:03,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:04,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:07,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:07,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:07,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:08,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:10,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,100,77,90,10,,,
7/22/2025 21:37:15,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,100,77,90,10,,,0.0
7/22/2025 21:37:39,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,100,78,90,10,,,0.11
7/22/2025 21:37:41,1.17.0,Bandit100,40,4.03,1.0,20,0,100,Pellet,Right,100,78,91,10,0.98,193.0,
7/22/2025 21:38:10,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,101,78,91,11,,,0.02
7/22/2025 21:38:22,1.17.0,Bandit100,40,4.03,,20,0,100,Right,Right,101,79,91,11,,,0.35
7/22/2025 21:38:24,1.17.0,Bandit100,40,4.03,1.0,20,0,100,Pellet,Right,101,79,92,11,0.91,43.0,
7/22/2025 21:40:27,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,102,79,92,12,,,0.09
7/22/2025 21:40:36,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:40:36,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:40:36,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:40:38,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:40:38,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:40:38,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,102,79,92,12,,,0.0
7/22/2025 21:41:00,1.17.0,Bandit100,40,4.03,,20,0,100,Left,Right,103,79,92,12,,,0.17
7/22/2025 21:41:02,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,103,79,92,12,,,
7/22/2025 21:41:03,1.17.0,Bandit100,40,4.03,,20,0,100,LeftinTimeOut,Right,103,79,92,12,,,
7/22/2025 21:41:06,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,103,79,92,12,,,0.0
7/22/2025 21:41:06,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,103,79,92,12,,,0.0
7/22/2025 21:41:49,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,80,92,12,,,0.2
7/22/2025 21:41:50,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,103,80,93,12,0.66,206.0,
7/22/2025 21:42:21,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,81,93,13,,,0.11
7/22/2025 21:42:22,1.17.0,Bandit100,40,4.03,1.0,20,0,100,Pellet,Right,103,81,94,13,0.66,32.0,
7/22/2025 21:42:52,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,82,94,14,,,0.2
7/22/2025 21:42:53,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,103,82,95,14,0.72,31.0,
7/22/2025 21:43:16,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,83,95,15,,,0.04
7/22/2025 21:43:18,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,103,83,96,15,0.72,25.0,
7/22/2025 21:43:50,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,84,96,16,,,0.03
7/22/2025 21:43:52,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,103,84,97,16,1.10,34.0,
7/22/2025 21:44:20,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,103,85,97,17,,,0.3
7/22/2025 21:44:22,1.17.0,Bandit100,40,4.02,2.0,20,0,100,Pellet,Right,103,85,98,17,0.91,30.0,
7/22/2025 21:47:09,1.17.0,Bandit100,40,4.03,,20,0,100,Right,Right,103,86,98,18,,,0.31
7/22/2025 21:47:11,1.17.0,Bandit100,40,4.02,1.0,20,0,100,Pellet,Right,103,86,99,18,1.42,169.0,
7/22/2025 21:53:00,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,104,86,99,19,,,0.07
7/22/2025 21:53:00,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,104,86,99,19,,,
7/22/2025 21:53:02,1.17.0,Bandit100,40,4.02,,20,0,100,LeftinTimeOut,Right,104,86,99,19,,,
7/22/2025 22:10:28,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,105,86,99,19,,,0.17
7/22/2025 22:13:44,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,106,86,99,19,,,0.68
7/22/2025 22:13:47,1.17.0,Bandit100,40,4.03,,20,0,100,RightinTimeout,Right,106,86,99,19,,,0.0
7/22/2025 22:21:40,1.17.0,Bandit100,40,4.03,,20,0,100,Left,Right,107,86,99,19,,,0.67
7/22/2025 22:22:05,1.17.0,Bandit100,40,4.02,,20,0,100,Left,Right,108,86,99,19,,,0.04
7/22/2025 22:22:11,1.17.0,Bandit100,40,4.02,,20,0,100,RightinTimeout,Right,108,86,99,19,,,0.0
7/22/2025 22:33:38,1.17.0,Bandit100,40,4.02,,20,0,100,Right,Right,108,87,99,19,,,0.06
7/22/2025 22:33:38,1.17.0,Bandit100,40,4.02,,20,0,100,RightDuringDispense,Right,108,87,99,19,,,0.01
7/22/2025 22:33:43,1.17.0,Bandit100,40,4.02,2.0,20,0,100,Pellet,Right,108,87,100,19,1.99,2792.0,
7/22/2025 22:34:26,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,109,87,100,0,,,0.32
7/22/2025 22:34:29,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,109,87,101,0,2.75,46.0,
7/22/2025 22:34:58,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,110,87,101,1,,,0.06
7/22/2025 22:35:00,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,110,87,102,1,1.35,31.0,
7/22/2025 22:35:27,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,111,87,102,2,,,0.02
7/22/2025 22:35:29,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,111,87,103,2,1.74,29.0,
7/22/2025 22:35:50,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,112,87,103,3,,,0.03
7/22/2025 22:35:52,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,112,87,104,3,1.23,23.0,
7/22/2025 22:36:24,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,113,87,104,4,,,0.04
7/22/2025 22:36:26,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,113,87,105,4,1.74,34.0,
7/22/2025 22:36:58,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,114,87,105,5,,,0.11
7/22/2025 22:37:00,1.17.0,Bandit100,40,4.03,1.0,20,100,0,Pellet,Left,114,87,106,5,1.61,34.0,
7/22/2025 22:37:48,1.17.0,Bandit100,40,4.02,,20,100,0,Right,Left,114,88,106,6,,,0.36
7/22/2025 22:42:40,1.17.0,Bandit100,40,4.02,,20,100,0,Right,Left,114,89,106,6,,,0.11
7/23/2025 0:20:24,1.17.0,Bandit100,40,4.02,,20,100,0,Right,Left,114,90,106,6,,,0.75
7/23/2025 0:20:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:30,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:30,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:35,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:36,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:36,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:36,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:37,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:38,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:38,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:38,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:38,1.17.0,Bandit100,40,4.03,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:39,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:39,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:39,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:46,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:46,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:48,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:48,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:52,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:20:52,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,114,90,106,6,,,0.0
7/23/2025 0:21:31,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,115,90,106,6,,,0.51
7/23/2025 0:21:33,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.29
7/23/2025 0:21:38,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.25
7/23/2025 0:21:40,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.66
7/23/2025 0:21:43,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.45
7/23/2025 0:21:44,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.7
7/23/2025 0:21:46,1.17.0,Bandit100,40,4.02,,20,100,0,LeftWithPellet,Left,115,90,106,6,,,0.31
7/23/2025 0:21:48,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,115,90,107,6,16.82,6288.0,
7/23/2025 0:22:13,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,116,90,107,7,,,0.18
7/23/2025 0:22:17,1.17.0,Bandit100,40,4.02,1.0,20,100,0,Pellet,Left,116,90,108,7,3.64,29.0,
7/23/2025 0:22:39,1.17.0,Bandit100,40,4.02,,20,100,0,Left,Left,117,90,108,8,,,0.28
7/23/2025 0:22:41,1.17.0,Bandit100,40,4.02,2.0,20,100,0,Pellet,Left,117,90,109,8,0.85,24.0,
7/23/2025 0:23:07,1.17.0,Bandit100,40,4.03,,20,100,0,Right,Left,117,91,109,9,,,0.03
7/23/2025 0:23:11,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:13,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:14,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:15,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:18,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:20,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:23,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:24,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:24,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:26,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:34,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:43,1.17.0,Bandit100,40,4.03,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:45,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:45,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:23:48,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:51,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:57,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:58,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:23:59,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:24:03,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:24:03,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:24:07,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:07,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:14,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:14,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:14,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:17,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:17,1.17.0,Bandit100,40,4.03,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:17,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:22,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:23,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:23,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:24,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:24,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:25,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:25,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:26,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:27,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:28,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:28,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:28,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:29,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:30,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:31,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:32,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:33,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:35,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:37,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:38,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:38,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,91,109,9,,,0.0
7/23/2025 0:24:41,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,91,109,9,,,
7/23/2025 0:25:18,1.17.0,Bandit100,40,4.02,,20,100,0,Right,Left,117,92,109,9,,,0.1
7/23/2025 0:25:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:19,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:20,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:21,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:21,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:21,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:21,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:22,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:22,1.17.0,Bandit100,40,4.02,,20,100,0,RightinTimeout,Left,117,92,109,9,,,0.0
7/23/2025 0:25:25,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,92,109,9,,,
7/23/2025 0:25:26,1.17.0,Bandit100,40,4.02,,20,100,0,LeftinTimeOut,Left,117,92,109,9,,,
